,Date,Close
843,2024-08-05,9825.9921875
844,2024-08-06,9950.3720703125
845,2024-08-07,10049.8759765625
846,2024-08-08,10174.2548828125
847,2024-08-09,10099.6279296875
848,2024-08-12,10149.3798828125
849,2024-08-13,10248.8828125
850,2024-08-14,10149.3798828125
851,2024-08-15,10174.2548828125
852,2024-08-16,10273.7587890625
853,2024-08-19,10323.5107421875
854,2024-08-20,10373.2626953125
855,2024-08-21,10373.2626953125
856,2024-08-22,10273.7587890625
857,2024-08-23,10273.7587890625
858,2024-08-26,10273.7587890625
859,2024-08-27,10149.3798828125
860,2024-08-28,10298.634765625
861,2024-08-29,10174.2548828125
862,2024-08-30,10273.7587890625
863,2024-09-02,10224.0068359375
864,2024-09-03,10124.50390625
865,2024-09-04,10248.8828125
866,2024-09-05,10199.130859375
867,2024-09-06,10248.8828125
868,2024-09-09,10224.0068359375
869,2024-09-10,10298.634765625
870,2024-09-11,10373.2626953125
871,2024-09-12,10423.0146484375
872,2024-09-13,10373.2626953125
873,2024-09-17,10447.890625
874,2024-09-18,10572.2705078125
875,2024-09-19,10845.9052734375
876,2024-09-20,10721.525390625
877,2024-09-23,10895.6572265625
878,2024-09-24,10746.4013671875
879,2024-09-25,10796.1533203125
880,2024-09-26,10646.8984375
881,2024-09-27,10597.146484375
882,2024-09-30,10273.7587890625
883,2024-10-01,10497.642578125
884,2024-10-02,10447.890625
885,2024-10-03,10398.138671875
886,2024-10-04,10423.0146484375
887,2024-10-07,10248.8828125
888,2024-10-08,10348.38671875
889,2024-10-09,10373.2626953125
890,2024-10-10,10447.890625
891,2024-10-11,10323.5107421875
892,2024-10-14,10447.890625
893,2024-10-15,10572.2705078125
894,2024-10-16,10423.0146484375
895,2024-10-17,10671.7744140625
896,2024-10-18,10696.6494140625
897,2024-10-21,10622.0224609375
898,2024-10-22,10447.890625
899,2024-10-23,10597.146484375
900,2024-10-24,10646.8984375
901,2024-10-25,10696.6494140625
902,2024-10-28,10547.39453125
903,2024-10-29,10447.890625
904,2024-10-30,10298.634765625
905,2024-10-31,10199.130859375
906,2024-11-01,10373.2626953125
907,2024-11-04,10323.5107421875
908,2024-11-05,10447.890625
909,2024-11-06,10398.138671875
910,2024-11-07,10124.50390625
911,2024-11-08,10025.0
912,2024-11-11,10000.1240234375
913,2024-11-12,10099.6279296875
914,2024-11-13,10099.6279296875
915,2024-11-14,10049.8759765625
916,2024-11-15,10124.50390625
917,2024-11-18,9950.3720703125
918,2024-11-19,9875.744140625
919,2024-11-20,10025.0
920,2024-11-21,9850.0
921,2024-11-22,9850.0
922,2024-11-25,10175.0
923,2024-11-26,10000.0
924,2024-11-28,10000.0
925,2024-11-29,10000.0
926,2024-12-02,9750.0
927,2024-12-03,10200.0
928,2024-12-04,10200.0
929,2024-12-05,10250.0
930,2024-12-06,10075.0
931,2024-12-09,10350.0
932,2024-12-10,10350.0
933,2024-12-11,10425.0
934,2024-12-12,10175.0
935,2024-12-13,10050.0
936,2024-12-16,10100.0
937,2024-12-17,9900.0
938,2024-12-18,9800.0
939,2024-12-19,9675.0
940,2024-12-20,9650.0
941,2024-12-23,9775.0
942,2024-12-24,9750.0
943,2024-12-27,9800.0
944,2024-12-30,9675.0
945,2025-01-02,9900.0
946,2025-01-03,9850.0
947,2025-01-06,9675.0
948,2025-01-07,9525.0
949,2025-01-08,9675.0
950,2025-01-09,9850.0
951,2025-01-10,9725.0
952,2025-01-13,9675.0
953,2025-01-14,9525.0
954,2025-01-15,9800.0
955,2025-01-16,9750.0
956,2025-01-17,9900.0
957,2025-01-20,9625.0
958,2025-01-21,9575.0
959,2025-01-22,9600.0
960,2025-01-23,9600.0
961,2025-01-24,9350.0
962,2025-01-30,9150.0
963,2025-01-31,9450.0
964,2025-02-03,9350.0
965,2025-02-04,9275.0
